top_k,algorithm_type,jaccard_similarity_value,user
15,compact,0.36363636363636365,1723.0
15,hybrid,0.30434782608695654,1723.0
15,compact,0.42857142857142855,1724.0
15,hybrid,0.36363636363636365,1724.0
15,compact,0.25,1725.0
15,hybrid,0.30434782608695654,1725.0
15,compact,0.36363636363636365,1726.0
15,hybrid,0.42857142857142855,1726.0
15,compact,0.30434782608695654,1727.0
15,hybrid,0.36363636363636365,1727.0
15,compact,0.42857142857142855,1728.0
15,hybrid,0.30434782608695654,1728.0
15,compact,0.42857142857142855,1729.0
15,hybrid,0.5789473684210527,1729.0
15,compact,0.36363636363636365,1730.0
15,hybrid,0.2,1730.0
15,compact,0.25,1731.0
15,hybrid,0.25,1731.0
15,compact,0.30434782608695654,1732.0
15,hybrid,0.25,1732.0
15,compact,0.42857142857142855,1733.0
15,hybrid,0.5,1733.0
15,compact,0.5789473684210527,1734.0
15,hybrid,0.5789473684210527,1734.0
15,compact,0.30434782608695654,1735.0
15,hybrid,0.30434782608695654,1735.0
15,compact,0.42857142857142855,1736.0
15,hybrid,0.42857142857142855,1736.0
15,compact,0.42857142857142855,1737.0
15,hybrid,0.36363636363636365,1737.0
15,compact,0.42857142857142855,1738.0
15,hybrid,0.36363636363636365,1738.0
15,compact,0.42857142857142855,1739.0
15,hybrid,0.36363636363636365,1739.0
15,compact,0.5,1740.0
15,hybrid,0.5,1740.0
15,compact,0.30434782608695654,1741.0
15,hybrid,0.25,1741.0
15,compact,0.30434782608695654,1742.0
15,hybrid,0.30434782608695654,1742.0
15,compact,0.30434782608695654,1743.0
15,hybrid,0.30434782608695654,1743.0
15,compact,0.5,1744.0
15,hybrid,0.5,1744.0
15,compact,0.42857142857142855,1745.0
15,hybrid,0.5,1745.0
15,compact,0.42857142857142855,1746.0
15,hybrid,0.36363636363636365,1746.0
15,compact,0.15384615384615385,1747.0
15,hybrid,0.25,1747.0
15,compact,0.36363636363636365,1748.0
15,hybrid,0.30434782608695654,1748.0
15,compact,0.36363636363636365,1749.0
15,hybrid,0.25,1749.0
15,compact,0.30434782608695654,1750.0
15,hybrid,0.36363636363636365,1750.0
15,compact,0.5,1751.0
15,hybrid,0.5789473684210527,1751.0
15,compact,0.36363636363636365,1752.0
15,hybrid,0.36363636363636365,1752.0
15,compact,0.30434782608695654,1753.0
15,hybrid,0.30434782608695654,1753.0
15,compact,0.25,1754.0
15,hybrid,0.30434782608695654,1754.0
15,compact,0.5789473684210527,1755.0
15,hybrid,0.42857142857142855,1755.0
15,compact,0.25,1756.0
15,hybrid,0.25,1756.0
15,compact,0.36363636363636365,1757.0
15,hybrid,0.36363636363636365,1757.0
15,compact,0.2,1758.0
15,hybrid,0.2,1758.0
15,compact,0.36363636363636365,1759.0
15,hybrid,0.42857142857142855,1759.0
15,compact,0.42857142857142855,1760.0
15,hybrid,0.5,1760.0
15,compact,0.30434782608695654,1761.0
15,hybrid,0.25,1761.0
15,compact,0.36363636363636365,1762.0
15,hybrid,0.30434782608695654,1762.0
15,compact,0.36363636363636365,1763.0
15,hybrid,0.42857142857142855,1763.0
15,compact,0.5789473684210527,1764.0
15,hybrid,0.36363636363636365,1764.0
15,compact,0.36363636363636365,1765.0
15,hybrid,0.36363636363636365,1765.0
15,compact,0.25,1766.0
15,hybrid,0.30434782608695654,1766.0
15,compact,0.30434782608695654,1767.0
15,hybrid,0.42857142857142855,1767.0
15,compact,0.30434782608695654,1768.0
15,hybrid,0.36363636363636365,1768.0
15,compact,0.5789473684210527,1769.0
15,hybrid,0.5,1769.0
15,compact,0.30434782608695654,1770.0
15,hybrid,0.25,1770.0
15,compact,0.5,1771.0
15,hybrid,0.42857142857142855,1771.0
15,compact,0.36363636363636365,1772.0
15,hybrid,0.42857142857142855,1772.0
15,compact,0.36363636363636365,1773.0
15,hybrid,0.42857142857142855,1773.0
15,compact,0.30434782608695654,1774.0
15,hybrid,0.30434782608695654,1774.0
15,compact,0.36363636363636365,1775.0
15,hybrid,0.30434782608695654,1775.0
15,compact,0.42857142857142855,1776.0
15,hybrid,0.36363636363636365,1776.0
15,compact,0.25,1777.0
15,hybrid,0.15384615384615385,1777.0
15,compact,0.5,1778.0
15,hybrid,0.30434782608695654,1778.0
15,compact,0.2,1779.0
15,hybrid,0.2,1779.0
15,compact,0.30434782608695654,1780.0
15,hybrid,0.36363636363636365,1780.0
15,compact,0.5,1781.0
15,hybrid,0.5789473684210527,1781.0
15,compact,0.5,1782.0
15,hybrid,0.5,1782.0
15,compact,0.42857142857142855,1783.0
15,hybrid,0.5,1783.0
15,compact,0.30434782608695654,1784.0
15,hybrid,0.36363636363636365,1784.0
15,compact,0.25,1785.0
15,hybrid,0.36363636363636365,1785.0
15,compact,0.42857142857142855,1786.0
15,hybrid,0.5,1786.0
15,compact,0.30434782608695654,1787.0
15,hybrid,0.42857142857142855,1787.0
15,compact,0.42857142857142855,1788.0
15,hybrid,0.5,1788.0
15,compact,0.6666666666666666,1789.0
15,hybrid,0.5,1789.0
15,compact,0.42857142857142855,1790.0
15,hybrid,0.5,1790.0
15,compact,0.2,1791.0
15,hybrid,0.15384615384615385,1791.0
15,compact,0.30434782608695654,1792.0
15,hybrid,0.36363636363636365,1792.0
15,compact,0.36363636363636365,1793.0
15,hybrid,0.42857142857142855,1793.0
15,compact,0.36363636363636365,1794.0
15,hybrid,0.36363636363636365,1794.0
15,compact,0.30434782608695654,1795.0
15,hybrid,0.25,1795.0
15,compact,0.42857142857142855,1796.0
15,hybrid,0.42857142857142855,1796.0
15,compact,0.42857142857142855,1797.0
15,hybrid,0.5789473684210527,1797.0
15,compact,0.36363636363636365,1798.0
15,hybrid,0.36363636363636365,1798.0
15,compact,0.36363636363636365,1799.0
15,hybrid,0.36363636363636365,1799.0
15,compact,0.30434782608695654,1800.0
15,hybrid,0.25,1800.0
15,compact,0.30434782608695654,1801.0
15,hybrid,0.42857142857142855,1801.0
15,compact,0.36363636363636365,1802.0
15,hybrid,0.36363636363636365,1802.0
15,compact,0.42857142857142855,1803.0
15,hybrid,0.5,1803.0
15,compact,0.42857142857142855,1804.0
15,hybrid,0.5,1804.0
15,compact,0.2,1805.0
15,hybrid,0.2,1805.0
15,compact,0.5,1806.0
15,hybrid,0.42857142857142855,1806.0
15,compact,0.36363636363636365,1807.0
15,hybrid,0.30434782608695654,1807.0
15,compact,0.42857142857142855,1808.0
15,hybrid,0.30434782608695654,1808.0
15,compact,0.5789473684210527,1809.0
15,hybrid,0.5,1809.0
15,compact,0.42857142857142855,1810.0
15,hybrid,0.5,1810.0
15,compact,0.30434782608695654,1811.0
15,hybrid,0.36363636363636365,1811.0
15,compact,0.30434782608695654,1812.0
15,hybrid,0.36363636363636365,1812.0
15,compact,0.25,1813.0
15,hybrid,0.30434782608695654,1813.0
15,compact,0.36363636363636365,1814.0
15,hybrid,0.5789473684210527,1814.0
15,compact,0.42857142857142855,1815.0
15,hybrid,0.5789473684210527,1815.0
15,compact,0.25,1816.0
15,hybrid,0.36363636363636365,1816.0
15,compact,0.25,1817.0
15,hybrid,0.25,1817.0
15,compact,0.30434782608695654,1818.0
15,hybrid,0.42857142857142855,1818.0
15,compact,0.25,1819.0
15,hybrid,0.25,1819.0
15,compact,0.30434782608695654,1820.0
15,hybrid,0.30434782608695654,1820.0
15,compact,0.30434782608695654,1821.0
15,hybrid,0.36363636363636365,1821.0
15,compact,0.15384615384615385,1822.0
15,hybrid,0.2,1822.0
15,compact,0.5,1823.0
15,hybrid,0.42857142857142855,1823.0
15,compact,0.2,1824.0
15,hybrid,0.15384615384615385,1824.0
15,compact,0.15384615384615385,1825.0
15,hybrid,0.25,1825.0
15,compact,0.25,1826.0
15,hybrid,0.36363636363636365,1826.0
15,compact,0.5,1827.0
15,hybrid,0.36363636363636365,1827.0
15,compact,0.2,1828.0
15,hybrid,0.15384615384615385,1828.0
15,compact,0.36363636363636365,1829.0
15,hybrid,0.42857142857142855,1829.0
15,compact,0.36363636363636365,1830.0
15,hybrid,0.42857142857142855,1830.0
15,compact,0.30434782608695654,1831.0
15,hybrid,0.36363636363636365,1831.0
15,compact,0.36363636363636365,1832.0
15,hybrid,0.42857142857142855,1832.0
15,compact,0.2,1833.0
15,hybrid,0.30434782608695654,1833.0
15,compact,0.42857142857142855,1834.0
15,hybrid,0.5,1834.0
15,compact,0.36363636363636365,1835.0
15,hybrid,0.42857142857142855,1835.0
15,compact,0.42857142857142855,1836.0
15,hybrid,0.36363636363636365,1836.0
15,compact,0.30434782608695654,1837.0
15,hybrid,0.25,1837.0
15,compact,0.36363636363636365,1838.0
15,hybrid,0.36363636363636365,1838.0
15,compact,0.30434782608695654,1839.0
15,hybrid,0.25,1839.0
15,compact,0.30434782608695654,1840.0
15,hybrid,0.42857142857142855,1840.0
15,compact,0.36363636363636365,1841.0
15,hybrid,0.2,1841.0
15,compact,0.36363636363636365,1842.0
15,hybrid,0.42857142857142855,1842.0
15,compact,0.42857142857142855,1843.0
15,hybrid,0.42857142857142855,1843.0
15,compact,0.42857142857142855,1844.0
15,hybrid,0.36363636363636365,1844.0
15,compact,0.42857142857142855,1845.0
15,hybrid,0.5,1845.0
15,compact,0.5,1846.0
15,hybrid,0.42857142857142855,1846.0
15,compact,0.30434782608695654,1847.0
15,hybrid,0.30434782608695654,1847.0
15,compact,0.5,1848.0
15,hybrid,0.5789473684210527,1848.0
15,compact,0.36363636363636365,1849.0
15,hybrid,0.42857142857142855,1849.0
15,compact,0.30434782608695654,1850.0
15,hybrid,0.42857142857142855,1850.0
15,compact,0.2,1851.0
15,hybrid,0.30434782608695654,1851.0
15,compact,0.36363636363636365,1852.0
15,hybrid,0.42857142857142855,1852.0
15,compact,0.25,1853.0
15,hybrid,0.30434782608695654,1853.0
15,compact,0.36363636363636365,1854.0
15,hybrid,0.36363636363636365,1854.0
15,compact,0.5,1855.0
15,hybrid,0.42857142857142855,1855.0
15,compact,0.36363636363636365,1856.0
15,hybrid,0.5,1856.0
15,compact,0.36363636363636365,1857.0
15,hybrid,0.30434782608695654,1857.0
15,compact,0.42857142857142855,1858.0
15,hybrid,0.36363636363636365,1858.0
15,compact,0.36363636363636365,1859.0
15,hybrid,0.42857142857142855,1859.0
15,compact,0.5,1860.0
15,hybrid,0.36363636363636365,1860.0
15,compact,0.30434782608695654,1861.0
15,hybrid,0.42857142857142855,1861.0
15,compact,0.5,1862.0
15,hybrid,0.5789473684210527,1862.0
15,compact,0.25,1863.0
15,hybrid,0.25,1863.0
15,compact,0.5,1864.0
15,hybrid,0.42857142857142855,1864.0
15,compact,0.30434782608695654,1865.0
15,hybrid,0.25,1865.0
15,compact,0.30434782608695654,1866.0
15,hybrid,0.30434782608695654,1866.0
15,compact,0.30434782608695654,1867.0
15,hybrid,0.30434782608695654,1867.0
15,compact,0.36363636363636365,1868.0
15,hybrid,0.5,1868.0
15,compact,0.36363636363636365,1869.0
15,hybrid,0.42857142857142855,1869.0
15,compact,0.30434782608695654,1870.0
15,hybrid,0.42857142857142855,1870.0
15,compact,0.30434782608695654,1871.0
15,hybrid,0.30434782608695654,1871.0
15,compact,0.25,1872.0
15,hybrid,0.36363636363636365,1872.0
15,compact,0.42857142857142855,1873.0
15,hybrid,0.30434782608695654,1873.0
15,compact,0.30434782608695654,1874.0
15,hybrid,0.2,1874.0
15,compact,0.5,1875.0
15,hybrid,0.5,1875.0
15,compact,0.36363636363636365,1876.0
15,hybrid,0.5,1876.0
15,compact,0.30434782608695654,1877.0
15,hybrid,0.25,1877.0
15,compact,0.36363636363636365,1878.0
15,hybrid,0.36363636363636365,1878.0
15,compact,0.30434782608695654,1879.0
15,hybrid,0.36363636363636365,1879.0
15,compact,0.36363636363636365,1880.0
15,hybrid,0.36363636363636365,1880.0
15,compact,0.30434782608695654,1881.0
15,hybrid,0.36363636363636365,1881.0
15,compact,0.2,1882.0
15,hybrid,0.30434782608695654,1882.0
15,compact,0.36363636363636365,1883.0
15,hybrid,0.36363636363636365,1883.0
15,compact,0.30434782608695654,1884.0
15,hybrid,0.30434782608695654,1884.0
15,compact,0.25,1885.0
15,hybrid,0.25,1885.0
15,compact,0.30434782608695654,1886.0
15,hybrid,0.30434782608695654,1886.0
15,compact,0.25,1887.0
15,hybrid,0.2,1887.0
15,compact,0.5,1888.0
15,hybrid,0.5,1888.0
15,compact,0.42857142857142855,1889.0
15,hybrid,0.25,1889.0
15,compact,0.42857142857142855,1890.0
15,hybrid,0.36363636363636365,1890.0
15,compact,0.36363636363636365,1891.0
15,hybrid,0.36363636363636365,1891.0
15,compact,0.5,1892.0
15,hybrid,0.42857142857142855,1892.0
15,compact,0.42857142857142855,1893.0
15,hybrid,0.30434782608695654,1893.0
15,compact,0.30434782608695654,1894.0
15,hybrid,0.36363636363636365,1894.0
15,compact,0.2,1895.0
15,hybrid,0.25,1895.0
15,compact,0.42857142857142855,1896.0
15,hybrid,0.5,1896.0
15,compact,0.5,1897.0
15,hybrid,0.5,1897.0
15,compact,0.7647058823529411,1898.0
15,hybrid,0.5789473684210527,1898.0
15,compact,0.36363636363636365,1899.0
15,hybrid,0.36363636363636365,1899.0
15,compact,0.42857142857142855,1900.0
15,hybrid,0.42857142857142855,1900.0
15,compact,0.36363636363636365,1901.0
15,hybrid,0.42857142857142855,1901.0
15,compact,0.2,1902.0
15,hybrid,0.15384615384615385,1902.0
15,compact,0.6666666666666666,1903.0
15,hybrid,0.5789473684210527,1903.0
15,compact,0.30434782608695654,1904.0
15,hybrid,0.30434782608695654,1904.0
15,compact,0.42857142857142855,1905.0
15,hybrid,0.36363636363636365,1905.0
15,compact,0.36363636363636365,1906.0
15,hybrid,0.42857142857142855,1906.0
15,compact,0.5789473684210527,1907.0
15,hybrid,0.42857142857142855,1907.0
15,compact,0.42857142857142855,1908.0
15,hybrid,0.5789473684210527,1908.0
15,compact,0.30434782608695654,1909.0
15,hybrid,0.2,1909.0
15,compact,0.25,1910.0
15,hybrid,0.25,1910.0
15,compact,0.25,1911.0
15,hybrid,0.25,1911.0
15,compact,0.5,1912.0
15,hybrid,0.42857142857142855,1912.0
15,compact,0.25,1913.0
15,hybrid,0.2,1913.0
15,compact,0.30434782608695654,1914.0
15,hybrid,0.25,1914.0
15,compact,0.25,1915.0
15,hybrid,0.36363636363636365,1915.0
15,compact,0.5,1916.0
15,hybrid,0.5,1916.0
15,compact,0.5789473684210527,1917.0
15,hybrid,0.5,1917.0
15,compact,0.42857142857142855,1918.0
15,hybrid,0.30434782608695654,1918.0
15,compact,0.42857142857142855,1919.0
15,hybrid,0.25,1919.0
15,compact,0.07142857142857142,1920.0
15,hybrid,0.07142857142857142,1920.0
15,compact,0.30434782608695654,1921.0
15,hybrid,0.36363636363636365,1921.0
15,compact,0.2,1922.0
15,hybrid,0.2,1922.0
15,compact,0.42857142857142855,1923.0
15,hybrid,0.30434782608695654,1923.0
15,compact,0.36363636363636365,1924.0
15,hybrid,0.36363636363636365,1924.0
15,compact,0.5,1925.0
15,hybrid,0.42857142857142855,1925.0
15,compact,0.36363636363636365,1926.0
15,hybrid,0.36363636363636365,1926.0
15,compact,0.25,1927.0
15,hybrid,0.25,1927.0
15,compact,0.30434782608695654,1928.0
15,hybrid,0.30434782608695654,1928.0
15,compact,0.36363636363636365,1929.0
15,hybrid,0.30434782608695654,1929.0
15,compact,0.36363636363636365,1930.0
15,hybrid,0.5,1930.0
15,compact,0.25,1931.0
15,hybrid,0.5,1931.0
15,compact,0.42857142857142855,1932.0
15,hybrid,0.30434782608695654,1932.0
15,compact,0.25,1933.0
15,hybrid,0.30434782608695654,1933.0
15,compact,0.42857142857142855,1934.0
15,hybrid,0.30434782608695654,1934.0
15,compact,0.25,1935.0
15,hybrid,0.25,1935.0
15,compact,0.42857142857142855,1936.0
15,hybrid,0.36363636363636365,1936.0
15,compact,0.30434782608695654,1937.0
15,hybrid,0.30434782608695654,1937.0
15,compact,0.42857142857142855,1938.0
15,hybrid,0.5789473684210527,1938.0
15,compact,0.36363636363636365,1939.0
15,hybrid,0.30434782608695654,1939.0
15,compact,0.30434782608695654,1940.0
15,hybrid,0.30434782608695654,1940.0
15,compact,0.36363636363636365,1941.0
15,hybrid,0.36363636363636365,1941.0
15,compact,0.36363636363636365,1942.0
15,hybrid,0.36363636363636365,1942.0
15,compact,0.6666666666666666,1943.0
15,hybrid,0.5789473684210527,1943.0
15,compact,0.30434782608695654,1944.0
15,hybrid,0.42857142857142855,1944.0
15,compact,0.36363636363636365,1945.0
15,hybrid,0.30434782608695654,1945.0
15,compact,0.36363636363636365,1946.0
15,hybrid,0.36363636363636365,1946.0
15,compact,0.42857142857142855,1947.0
15,hybrid,0.5,1947.0
15,compact,0.25,1948.0
15,hybrid,0.25,1948.0
15,compact,0.25,1949.0
15,hybrid,0.30434782608695654,1949.0
15,compact,0.42857142857142855,1950.0
15,hybrid,0.36363636363636365,1950.0
15,compact,0.36363636363636365,1951.0
15,hybrid,0.42857142857142855,1951.0
15,compact,0.36363636363636365,1952.0
15,hybrid,0.36363636363636365,1952.0
15,compact,0.36363636363636365,1953.0
15,hybrid,0.36363636363636365,1953.0
15,compact,0.36363636363636365,1954.0
15,hybrid,0.30434782608695654,1954.0
15,compact,0.5,1955.0
15,hybrid,0.5,1955.0
15,compact,0.30434782608695654,1956.0
15,hybrid,0.36363636363636365,1956.0
15,compact,0.36363636363636365,1957.0
15,hybrid,0.36363636363636365,1957.0
15,compact,0.5789473684210527,1958.0
15,hybrid,0.5789473684210527,1958.0
15,compact,0.30434782608695654,1959.0
15,hybrid,0.30434782608695654,1959.0
15,compact,0.5,1960.0
15,hybrid,0.36363636363636365,1960.0
15,compact,0.25,1961.0
15,hybrid,0.2,1961.0
15,compact,0.42857142857142855,1962.0
15,hybrid,0.42857142857142855,1962.0
15,compact,0.5,1963.0
15,hybrid,0.5,1963.0
15,compact,0.42857142857142855,1964.0
15,hybrid,0.42857142857142855,1964.0
15,compact,0.36363636363636365,1965.0
15,hybrid,0.36363636363636365,1965.0
15,compact,0.42857142857142855,1966.0
15,hybrid,0.6666666666666666,1966.0
15,compact,0.25,1967.0
15,hybrid,0.36363636363636365,1967.0
15,compact,0.42857142857142855,1968.0
15,hybrid,0.30434782608695654,1968.0
15,compact,0.36363636363636365,1969.0
15,hybrid,0.36363636363636365,1969.0
15,compact,0.42857142857142855,1970.0
15,hybrid,0.30434782608695654,1970.0
15,compact,0.25,1971.0
15,hybrid,0.30434782608695654,1971.0
15,compact,0.5789473684210527,1972.0
15,hybrid,0.5789473684210527,1972.0
15,compact,0.30434782608695654,1973.0
15,hybrid,0.25,1973.0
15,compact,0.6666666666666666,1974.0
15,hybrid,0.5789473684210527,1974.0
15,compact,0.2,1975.0
15,hybrid,0.2,1975.0
15,compact,0.42857142857142855,1976.0
15,hybrid,0.36363636363636365,1976.0
15,compact,0.5,1977.0
15,hybrid,0.5,1977.0
15,compact,0.30434782608695654,1978.0
15,hybrid,0.36363636363636365,1978.0
15,compact,0.36363636363636365,1979.0
15,hybrid,0.30434782608695654,1979.0
15,compact,0.2,1980.0
15,hybrid,0.30434782608695654,1980.0
15,compact,0.5,1981.0
15,hybrid,0.42857142857142855,1981.0
15,compact,0.42857142857142855,1982.0
15,hybrid,0.30434782608695654,1982.0
15,compact,0.30434782608695654,1983.0
15,hybrid,0.30434782608695654,1983.0
15,compact,0.5,1984.0
15,hybrid,0.42857142857142855,1984.0
15,compact,0.36363636363636365,1985.0
15,hybrid,0.30434782608695654,1985.0
15,compact,0.36363636363636365,1986.0
15,hybrid,0.25,1986.0
15,compact,0.42857142857142855,1987.0
15,hybrid,0.36363636363636365,1987.0
15,compact,0.30434782608695654,1988.0
15,hybrid,0.5,1988.0
15,compact,0.42857142857142855,1989.0
15,hybrid,0.42857142857142855,1989.0
15,compact,0.42857142857142855,1990.0
15,hybrid,0.42857142857142855,1990.0
15,compact,0.25,1991.0
15,hybrid,0.15384615384615385,1991.0
15,compact,0.36363636363636365,1992.0
15,hybrid,0.30434782608695654,1992.0
15,compact,0.15384615384615385,1993.0
15,hybrid,0.2,1993.0
15,compact,0.36363636363636365,1994.0
15,hybrid,0.42857142857142855,1994.0
15,compact,0.30434782608695654,1995.0
15,hybrid,0.30434782608695654,1995.0
15,compact,0.25,1996.0
15,hybrid,0.25,1996.0
15,compact,0.36363636363636365,1997.0
15,hybrid,0.5,1997.0
15,compact,0.36363636363636365,1998.0
15,hybrid,0.30434782608695654,1998.0
15,compact,0.36363636363636365,1999.0
15,hybrid,0.25,1999.0
15,compact,0.42857142857142855,2000.0
15,hybrid,0.42857142857142855,2000.0
15,compact,0.36363636363636365,2001.0
15,hybrid,0.42857142857142855,2001.0
15,compact,0.36363636363636365,2002.0
15,hybrid,0.42857142857142855,2002.0
15,compact,0.42857142857142855,2003.0
15,hybrid,0.30434782608695654,2003.0
15,compact,0.30434782608695654,2004.0
15,hybrid,0.42857142857142855,2004.0
15,compact,0.36363636363636365,2005.0
15,hybrid,0.36363636363636365,2005.0
15,compact,0.25,2006.0
15,hybrid,0.36363636363636365,2006.0
15,compact,0.36363636363636365,2007.0
15,hybrid,0.36363636363636365,2007.0
15,compact,0.30434782608695654,2008.0
15,hybrid,0.25,2008.0
15,compact,0.30434782608695654,2009.0
15,hybrid,0.30434782608695654,2009.0
15,compact,0.5789473684210527,2010.0
15,hybrid,0.5789473684210527,2010.0
15,compact,0.25,2011.0
15,hybrid,0.30434782608695654,2011.0
15,compact,0.30434782608695654,2012.0
15,hybrid,0.36363636363636365,2012.0
15,compact,0.36363636363636365,2013.0
15,hybrid,0.5,2013.0
15,compact,0.36363636363636365,2014.0
15,hybrid,0.42857142857142855,2014.0
15,compact,0.36363636363636365,2015.0
15,hybrid,0.30434782608695654,2015.0
15,compact,0.42857142857142855,2016.0
15,hybrid,0.42857142857142855,2016.0
15,compact,0.25,2017.0
15,hybrid,0.25,2017.0
15,compact,0.42857142857142855,2018.0
15,hybrid,0.36363636363636365,2018.0
15,compact,0.42857142857142855,2019.0
15,hybrid,0.42857142857142855,2019.0
15,compact,0.25,2020.0
15,hybrid,0.25,2020.0
15,compact,0.36363636363636365,2021.0
15,hybrid,0.30434782608695654,2021.0
15,compact,0.2,2022.0
15,hybrid,0.30434782608695654,2022.0
15,compact,0.30434782608695654,2023.0
15,hybrid,0.25,2023.0
15,compact,0.36363636363636365,2024.0
15,hybrid,0.42857142857142855,2024.0
15,compact,0.42857142857142855,2025.0
15,hybrid,0.25,2025.0
15,compact,0.42857142857142855,2026.0
15,hybrid,0.36363636363636365,2026.0
15,compact,0.30434782608695654,2027.0
15,hybrid,0.36363636363636365,2027.0
15,compact,0.15384615384615385,2028.0
15,hybrid,0.30434782608695654,2028.0
15,compact,0.25,2029.0
15,hybrid,0.42857142857142855,2029.0
15,compact,0.42857142857142855,2030.0
15,hybrid,0.30434782608695654,2030.0
15,compact,0.30434782608695654,2031.0
15,hybrid,0.5,2031.0
15,compact,0.5,2032.0
15,hybrid,0.36363636363636365,2032.0
15,compact,0.5,2033.0
15,hybrid,0.42857142857142855,2033.0
15,compact,0.30434782608695654,2034.0
15,hybrid,0.30434782608695654,2034.0
15,compact,0.36363636363636365,2035.0
15,hybrid,0.36363636363636365,2035.0
15,compact,0.36363636363636365,2036.0
15,hybrid,0.30434782608695654,2036.0
15,compact,0.5,2037.0
15,hybrid,0.42857142857142855,2037.0
15,compact,0.5,2038.0
15,hybrid,0.5,2038.0
15,compact,0.36363636363636365,2039.0
15,hybrid,0.30434782608695654,2039.0
15,compact,0.42857142857142855,2040.0
15,hybrid,0.42857142857142855,2040.0
15,compact,0.42857142857142855,2041.0
15,hybrid,0.6666666666666666,2041.0
15,compact,0.30434782608695654,2042.0
15,hybrid,0.42857142857142855,2042.0
15,compact,0.25,2043.0
15,hybrid,0.5,2043.0
15,compact,0.42857142857142855,2044.0
15,hybrid,0.5,2044.0
15,compact,0.30434782608695654,2045.0
15,hybrid,0.25,2045.0
15,compact,0.36363636363636365,2046.0
15,hybrid,0.30434782608695654,2046.0
15,compact,0.25,2047.0
15,hybrid,0.36363636363636365,2047.0
15,compact,0.30434782608695654,2048.0
15,hybrid,0.5,2048.0
15,compact,0.2,2049.0
15,hybrid,0.25,2049.0
15,compact,0.36363636363636365,2050.0
15,hybrid,0.42857142857142855,2050.0
15,compact,0.36363636363636365,2051.0
15,hybrid,0.30434782608695654,2051.0
15,compact,0.36363636363636365,2052.0
15,hybrid,0.36363636363636365,2052.0
15,compact,0.15384615384615385,2053.0
15,hybrid,0.15384615384615385,2053.0
15,compact,0.25,2054.0
15,hybrid,0.2,2054.0
15,compact,0.42857142857142855,2055.0
15,hybrid,0.42857142857142855,2055.0
15,compact,0.5,2056.0
15,hybrid,0.5,2056.0
15,compact,0.25,2057.0
15,hybrid,0.30434782608695654,2057.0
15,compact,0.42857142857142855,2058.0
15,hybrid,0.42857142857142855,2058.0
15,compact,0.5,2059.0
15,hybrid,0.36363636363636365,2059.0
15,compact,0.25,2060.0
15,hybrid,0.25,2060.0
15,compact,0.42857142857142855,2061.0
15,hybrid,0.5,2061.0
15,compact,0.36363636363636365,2062.0
15,hybrid,0.36363636363636365,2062.0
15,compact,0.30434782608695654,2063.0
15,hybrid,0.30434782608695654,2063.0
15,compact,0.36363636363636365,2064.0
15,hybrid,0.36363636363636365,2064.0
15,compact,0.36363636363636365,2065.0
15,hybrid,0.42857142857142855,2065.0
15,compact,0.42857142857142855,2066.0
15,hybrid,0.5,2066.0
15,compact,0.6666666666666666,2067.0
15,hybrid,0.5789473684210527,2067.0
15,compact,0.2,2068.0
15,hybrid,0.25,2068.0
15,compact,0.36363636363636365,2069.0
15,hybrid,0.36363636363636365,2069.0
15,compact,0.25,2070.0
15,hybrid,0.2,2070.0
15,compact,0.5,2071.0
15,hybrid,0.36363636363636365,2071.0
15,compact,0.42857142857142855,2072.0
15,hybrid,0.42857142857142855,2072.0
15,compact,0.30434782608695654,2073.0
15,hybrid,0.25,2073.0
15,compact,0.36363636363636365,2074.0
15,hybrid,0.36363636363636365,2074.0
15,compact,0.36363636363636365,2075.0
15,hybrid,0.42857142857142855,2075.0
15,compact,0.25,2076.0
15,hybrid,0.30434782608695654,2076.0
15,compact,0.30434782608695654,2077.0
15,hybrid,0.36363636363636365,2077.0
15,compact,0.2,2078.0
15,hybrid,0.36363636363636365,2078.0
15,compact,0.42857142857142855,2079.0
15,hybrid,0.36363636363636365,2079.0
15,compact,0.36363636363636365,2080.0
15,hybrid,0.30434782608695654,2080.0
15,compact,0.25,2081.0
15,hybrid,0.25,2081.0
15,compact,0.5,2082.0
15,hybrid,0.5789473684210527,2082.0
15,compact,0.36363636363636365,2083.0
15,hybrid,0.36363636363636365,2083.0
15,compact,0.25,2084.0
15,hybrid,0.30434782608695654,2084.0
15,compact,0.2,2085.0
15,hybrid,0.2,2085.0
15,compact,0.36363636363636365,2086.0
15,hybrid,0.42857142857142855,2086.0
15,compact,0.5,2087.0
15,hybrid,0.5789473684210527,2087.0
15,compact,0.30434782608695654,2088.0
15,hybrid,0.25,2088.0
15,compact,0.2,2089.0
15,hybrid,0.25,2089.0
15,compact,0.2,2090.0
15,hybrid,0.25,2090.0
15,compact,0.42857142857142855,2091.0
15,hybrid,0.5,2091.0
15,compact,0.30434782608695654,2092.0
15,hybrid,0.30434782608695654,2092.0
15,compact,0.15384615384615385,2093.0
15,hybrid,0.36363636363636365,2093.0
15,compact,0.25,2094.0
15,hybrid,0.30434782608695654,2094.0
15,compact,0.5,2095.0
15,hybrid,0.5789473684210527,2095.0
15,compact,0.36363636363636365,2096.0
15,hybrid,0.36363636363636365,2096.0
15,compact,0.36363636363636365,2097.0
15,hybrid,0.42857142857142855,2097.0
15,compact,0.2,2098.0
15,hybrid,0.30434782608695654,2098.0
