top_k,algorithm_type,jaccard_similarity_value,user
15,hybrid,0.36363636363636365,1415.0
15,compact,0.36363636363636365,1416.0
15,hybrid,0.36363636363636365,1416.0
15,compact,0.42857142857142855,1417.0
15,hybrid,0.30434782608695654,1417.0
15,compact,0.2,1418.0
15,hybrid,0.2,1418.0
15,compact,0.25,1419.0
15,hybrid,0.30434782608695654,1419.0
15,compact,0.25,1420.0
15,hybrid,0.2,1420.0
15,compact,0.25,1421.0
15,hybrid,0.25,1421.0
15,compact,0.1111111111111111,1422.0
15,hybrid,0.15384615384615385,1422.0
15,compact,0.36363636363636365,1423.0
15,hybrid,0.42857142857142855,1423.0
15,compact,0.25,1424.0
15,hybrid,0.30434782608695654,1424.0
15,compact,0.36363636363636365,1425.0
15,hybrid,0.42857142857142855,1425.0
15,compact,0.42857142857142855,1426.0
15,hybrid,0.42857142857142855,1426.0
15,compact,0.36363636363636365,1427.0
15,hybrid,0.30434782608695654,1427.0
15,compact,0.30434782608695654,1428.0
15,hybrid,0.25,1428.0
15,compact,0.42857142857142855,1429.0
15,hybrid,0.42857142857142855,1429.0
15,compact,0.42857142857142855,1430.0
15,hybrid,0.5,1430.0
15,compact,0.5,1431.0
15,hybrid,0.5,1431.0
15,compact,0.42857142857142855,1432.0
15,hybrid,0.42857142857142855,1432.0
15,compact,0.25,1433.0
15,hybrid,0.36363636363636365,1433.0
15,compact,0.5,1434.0
15,hybrid,0.5,1434.0
15,compact,0.25,1435.0
15,hybrid,0.25,1435.0
15,compact,0.42857142857142855,1436.0
15,hybrid,0.5789473684210527,1436.0
15,compact,0.42857142857142855,1437.0
15,hybrid,0.36363636363636365,1437.0
15,compact,0.2,1438.0
15,hybrid,0.5,1438.0
15,compact,0.36363636363636365,1439.0
15,hybrid,0.42857142857142855,1439.0
15,compact,0.25,1440.0
15,hybrid,0.2,1440.0
15,compact,0.30434782608695654,1441.0
15,hybrid,0.36363636363636365,1441.0
15,compact,0.42857142857142855,1442.0
15,hybrid,0.42857142857142855,1442.0
15,compact,0.42857142857142855,1443.0
15,hybrid,0.42857142857142855,1443.0
15,compact,0.36363636363636365,1444.0
15,hybrid,0.36363636363636365,1444.0
15,compact,0.42857142857142855,1445.0
15,hybrid,0.42857142857142855,1445.0
15,compact,0.1111111111111111,1446.0
15,hybrid,0.25,1446.0
15,compact,0.15384615384615385,1447.0
15,hybrid,0.42857142857142855,1447.0
15,compact,0.5,1448.0
15,hybrid,0.5,1448.0
15,compact,0.5789473684210527,1449.0
15,hybrid,0.6666666666666666,1449.0
15,compact,0.42857142857142855,1450.0
15,hybrid,0.30434782608695654,1450.0
15,compact,0.5,1451.0
15,hybrid,0.30434782608695654,1451.0
15,compact,0.36363636363636365,1452.0
15,hybrid,0.42857142857142855,1452.0
15,compact,0.2,1453.0
15,hybrid,0.15384615384615385,1453.0
15,compact,0.1111111111111111,1454.0
15,hybrid,0.2,1454.0
15,compact,0.36363636363636365,1455.0
15,hybrid,0.36363636363636365,1455.0
15,compact,0.15384615384615385,1456.0
15,hybrid,0.15384615384615385,1456.0
15,compact,0.25,1457.0
15,hybrid,0.36363636363636365,1457.0
15,compact,0.30434782608695654,1458.0
15,hybrid,0.36363636363636365,1458.0
15,compact,0.42857142857142855,1459.0
15,hybrid,0.30434782608695654,1459.0
15,compact,0.30434782608695654,1460.0
15,hybrid,0.2,1460.0
15,compact,0.07142857142857142,1461.0
15,hybrid,0.30434782608695654,1461.0
15,compact,0.42857142857142855,1462.0
15,hybrid,0.36363636363636365,1462.0
15,compact,0.25,1463.0
15,hybrid,0.2,1463.0
15,compact,0.36363636363636365,1464.0
15,hybrid,0.25,1464.0
15,compact,0.42857142857142855,1465.0
15,hybrid,0.42857142857142855,1465.0
15,compact,0.30434782608695654,1466.0
15,hybrid,0.36363636363636365,1466.0
15,compact,0.36363636363636365,1467.0
15,hybrid,0.30434782608695654,1467.0
15,compact,0.36363636363636365,1468.0
15,hybrid,0.42857142857142855,1468.0
15,compact,0.36363636363636365,1469.0
15,hybrid,0.36363636363636365,1469.0
15,compact,0.25,1470.0
15,hybrid,0.25,1470.0
15,compact,0.42857142857142855,1471.0
15,hybrid,0.25,1471.0
15,compact,0.25,1472.0
15,hybrid,0.42857142857142855,1472.0
15,compact,0.25,1473.0
15,hybrid,0.30434782608695654,1473.0
15,compact,0.36363636363636365,1474.0
15,hybrid,0.42857142857142855,1474.0
15,compact,0.36363636363636365,1475.0
15,hybrid,0.42857142857142855,1475.0
15,compact,0.15384615384615385,1476.0
15,hybrid,0.2,1476.0
15,compact,0.36363636363636365,1477.0
15,hybrid,0.5789473684210527,1477.0
15,compact,0.42857142857142855,1478.0
15,hybrid,0.36363636363636365,1478.0
15,compact,0.30434782608695654,1479.0
15,hybrid,0.36363636363636365,1479.0
15,compact,0.5,1480.0
15,hybrid,0.6666666666666666,1480.0
15,compact,0.25,1481.0
15,hybrid,0.2,1481.0
15,compact,0.5,1482.0
15,hybrid,0.5,1482.0
15,compact,0.36363636363636365,1483.0
15,hybrid,0.36363636363636365,1483.0
15,compact,0.30434782608695654,1484.0
15,hybrid,0.42857142857142855,1484.0
15,compact,0.36363636363636365,1485.0
15,hybrid,0.30434782608695654,1485.0
15,compact,0.30434782608695654,1486.0
15,hybrid,0.25,1486.0
15,compact,0.15384615384615385,1487.0
15,hybrid,0.2,1487.0
15,compact,0.2,1488.0
15,hybrid,0.30434782608695654,1488.0
15,compact,0.30434782608695654,1489.0
15,hybrid,0.30434782608695654,1489.0
15,compact,0.2,1490.0
15,hybrid,0.15384615384615385,1490.0
15,compact,0.5789473684210527,1491.0
15,hybrid,0.42857142857142855,1491.0
15,compact,0.36363636363636365,1492.0
15,hybrid,0.5,1492.0
15,compact,0.42857142857142855,1493.0
15,hybrid,0.25,1493.0
15,compact,0.30434782608695654,1494.0
15,hybrid,0.30434782608695654,1494.0
15,compact,0.36363636363636365,1495.0
15,hybrid,0.30434782608695654,1495.0
15,compact,0.5,1496.0
15,hybrid,0.5789473684210527,1496.0
15,compact,0.5,1497.0
15,hybrid,0.42857142857142855,1497.0
15,compact,0.5,1498.0
15,hybrid,0.36363636363636365,1498.0
15,compact,0.42857142857142855,1499.0
15,hybrid,0.30434782608695654,1499.0
15,compact,0.25,1500.0
15,hybrid,0.36363636363636365,1500.0
15,compact,0.15384615384615385,1501.0
15,hybrid,0.15384615384615385,1501.0
15,compact,0.25,1502.0
15,hybrid,0.2,1502.0
15,compact,0.2,1503.0
15,hybrid,0.2,1503.0
15,compact,0.15384615384615385,1504.0
15,hybrid,0.2,1504.0
15,compact,0.30434782608695654,1505.0
15,hybrid,0.42857142857142855,1505.0
15,compact,0.42857142857142855,1506.0
15,hybrid,0.5789473684210527,1506.0
15,compact,0.5,1507.0
15,hybrid,0.5,1507.0
15,compact,0.36363636363636365,1508.0
15,hybrid,0.2,1508.0
15,compact,0.30434782608695654,1509.0
15,hybrid,0.36363636363636365,1509.0
15,compact,0.36363636363636365,1510.0
15,hybrid,0.42857142857142855,1510.0
15,compact,0.15384615384615385,1511.0
15,hybrid,0.30434782608695654,1511.0
15,compact,0.5,1512.0
15,hybrid,0.5,1512.0
15,compact,0.6666666666666666,1513.0
15,hybrid,0.5789473684210527,1513.0
15,compact,0.25,1514.0
15,hybrid,0.30434782608695654,1514.0
15,compact,0.25,1515.0
15,hybrid,0.36363636363636365,1515.0
15,compact,0.15384615384615385,1516.0
15,hybrid,0.2,1516.0
15,compact,0.25,1517.0
15,hybrid,0.25,1517.0
15,compact,0.15384615384615385,1518.0
15,hybrid,0.15384615384615385,1518.0
15,compact,0.2,1519.0
15,hybrid,0.25,1519.0
15,compact,0.42857142857142855,1520.0
15,hybrid,0.5789473684210527,1520.0
15,compact,0.25,1521.0
15,hybrid,0.2,1521.0
15,compact,0.36363636363636365,1522.0
15,hybrid,0.30434782608695654,1522.0
15,compact,0.5789473684210527,1523.0
15,hybrid,0.42857142857142855,1523.0
15,compact,0.42857142857142855,1524.0
15,hybrid,0.36363636363636365,1524.0
15,compact,0.15384615384615385,1525.0
15,hybrid,0.25,1525.0
15,compact,0.25,1526.0
15,hybrid,0.30434782608695654,1526.0
15,compact,0.42857142857142855,1527.0
15,hybrid,0.36363636363636365,1527.0
15,compact,0.36363636363636365,1528.0
15,hybrid,0.5,1528.0
15,compact,0.30434782608695654,1529.0
15,hybrid,0.36363636363636365,1529.0
15,compact,0.2,1530.0
15,hybrid,0.15384615384615385,1530.0
15,compact,0.30434782608695654,1531.0
15,hybrid,0.25,1531.0
15,compact,0.25,1532.0
15,hybrid,0.25,1532.0
15,compact,0.5,1533.0
15,hybrid,0.42857142857142855,1533.0
15,compact,0.36363636363636365,1534.0
15,hybrid,0.2,1534.0
15,compact,0.30434782608695654,1535.0
15,hybrid,0.36363636363636365,1535.0
15,compact,0.2,1536.0
15,hybrid,0.15384615384615385,1536.0
15,compact,0.30434782608695654,1537.0
15,hybrid,0.36363636363636365,1537.0
15,compact,0.42857142857142855,1538.0
15,hybrid,0.5,1538.0
15,compact,0.36363636363636365,1539.0
15,hybrid,0.36363636363636365,1539.0
15,compact,0.5,1540.0
15,hybrid,0.36363636363636365,1540.0
15,compact,0.36363636363636365,1541.0
15,hybrid,0.42857142857142855,1541.0
15,compact,0.36363636363636365,1542.0
15,hybrid,0.30434782608695654,1542.0
15,compact,0.30434782608695654,1543.0
15,hybrid,0.42857142857142855,1543.0
15,compact,0.2,1544.0
15,hybrid,0.30434782608695654,1544.0
15,compact,0.6666666666666666,1545.0
15,hybrid,0.5789473684210527,1545.0
15,compact,0.2,1546.0
15,hybrid,0.30434782608695654,1546.0
15,compact,0.30434782608695654,1547.0
15,hybrid,0.30434782608695654,1547.0
15,compact,0.30434782608695654,1548.0
15,hybrid,0.42857142857142855,1548.0
15,compact,0.5,1549.0
15,hybrid,0.5,1549.0
15,compact,0.36363636363636365,1550.0
15,hybrid,0.30434782608695654,1550.0
15,compact,0.034482758620689655,1551.0
15,hybrid,0.25,1551.0
15,compact,0.1111111111111111,1552.0
15,hybrid,0.1111111111111111,1552.0
15,compact,0.25,1553.0
15,hybrid,0.2,1553.0
15,compact,0.42857142857142855,1554.0
15,hybrid,0.42857142857142855,1554.0
15,compact,0.2,1555.0
15,hybrid,0.36363636363636365,1555.0
15,compact,0.25,1556.0
15,hybrid,0.36363636363636365,1556.0
15,compact,0.25,1557.0
15,hybrid,0.2,1557.0
15,compact,0.25,1558.0
15,hybrid,0.2,1558.0
15,compact,0.2,1559.0
15,hybrid,0.25,1559.0
15,compact,0.36363636363636365,1560.0
15,hybrid,0.42857142857142855,1560.0
15,compact,0.30434782608695654,1561.0
15,hybrid,0.25,1561.0
15,compact,0.25,1562.0
15,hybrid,0.25,1562.0
15,compact,0.5,1563.0
15,hybrid,0.42857142857142855,1563.0
15,compact,0.30434782608695654,1564.0
15,hybrid,0.25,1564.0
15,compact,0.25,1565.0
15,hybrid,0.30434782608695654,1565.0
15,compact,0.30434782608695654,1566.0
15,hybrid,0.25,1566.0
15,compact,0.25,1567.0
15,hybrid,0.30434782608695654,1567.0
15,compact,0.15384615384615385,1568.0
15,hybrid,0.5,1568.0
15,compact,0.25,1569.0
15,hybrid,0.25,1569.0
15,compact,0.42857142857142855,1570.0
15,hybrid,0.42857142857142855,1570.0
15,compact,0.15384615384615385,1571.0
15,hybrid,0.25,1571.0
15,compact,0.36363636363636365,1572.0
15,hybrid,0.30434782608695654,1572.0
15,compact,0.30434782608695654,1573.0
15,hybrid,0.5,1573.0
15,compact,0.25,1574.0
15,hybrid,0.30434782608695654,1574.0
15,compact,0.42857142857142855,1575.0
15,hybrid,0.36363636363636365,1575.0
15,compact,0.42857142857142855,1576.0
15,hybrid,0.5,1576.0
15,compact,0.2,1577.0
15,hybrid,0.2,1577.0
15,compact,0.30434782608695654,1578.0
15,hybrid,0.36363636363636365,1578.0
15,compact,0.30434782608695654,1579.0
15,hybrid,0.25,1579.0
15,compact,0.15384615384615385,1580.0
15,hybrid,0.15384615384615385,1580.0
15,compact,0.2,1581.0
15,hybrid,0.30434782608695654,1581.0
15,compact,0.30434782608695654,1582.0
15,hybrid,0.2,1582.0
15,compact,0.36363636363636365,1583.0
15,hybrid,0.42857142857142855,1583.0
15,compact,0.6666666666666666,1584.0
15,hybrid,0.5,1584.0
15,compact,0.15384615384615385,1585.0
15,hybrid,0.15384615384615385,1585.0
15,compact,0.15384615384615385,1586.0
15,hybrid,0.1111111111111111,1586.0
15,compact,0.5,1587.0
15,hybrid,0.5,1587.0
15,compact,0.2,1588.0
15,hybrid,0.2,1588.0
15,compact,0.30434782608695654,1589.0
15,hybrid,0.15384615384615385,1589.0
15,compact,0.36363636363636365,1590.0
15,hybrid,0.5,1590.0
15,compact,0.30434782608695654,1591.0
15,hybrid,0.36363636363636365,1591.0
15,compact,0.1111111111111111,1592.0
15,hybrid,0.2,1592.0
15,compact,0.30434782608695654,1593.0
15,hybrid,0.30434782608695654,1593.0
15,compact,0.30434782608695654,1594.0
15,hybrid,0.36363636363636365,1594.0
15,compact,0.2,1595.0
15,hybrid,0.2,1595.0
15,compact,0.2,1596.0
15,hybrid,0.25,1596.0
15,compact,0.1111111111111111,1597.0
15,hybrid,0.2,1597.0
15,compact,0.30434782608695654,1598.0
15,hybrid,0.30434782608695654,1598.0
15,compact,0.25,1599.0
15,hybrid,0.30434782608695654,1599.0
15,compact,0.36363636363636365,1600.0
15,hybrid,0.30434782608695654,1600.0
15,compact,0.5789473684210527,1601.0
15,hybrid,0.6666666666666666,1601.0
15,compact,0.15384615384615385,1602.0
15,hybrid,0.25,1602.0
15,compact,0.25,1603.0
15,hybrid,0.25,1603.0
15,compact,0.25,1604.0
15,hybrid,0.36363636363636365,1604.0
15,compact,0.36363636363636365,1605.0
15,hybrid,0.42857142857142855,1605.0
15,compact,0.5,1606.0
15,hybrid,0.36363636363636365,1606.0
15,compact,0.36363636363636365,1607.0
15,hybrid,0.30434782608695654,1607.0
15,compact,0.2,1608.0
15,hybrid,0.2,1608.0
15,compact,0.15384615384615385,1609.0
15,hybrid,0.30434782608695654,1609.0
15,compact,0.25,1610.0
15,hybrid,0.1111111111111111,1610.0
15,compact,0.30434782608695654,1611.0
15,hybrid,0.36363636363636365,1611.0
15,compact,0.2,1612.0
15,hybrid,0.42857142857142855,1612.0
15,compact,0.36363636363636365,1613.0
15,hybrid,0.36363636363636365,1613.0
15,compact,0.5789473684210527,1614.0
15,hybrid,0.5,1614.0
15,compact,0.36363636363636365,1615.0
15,hybrid,0.5,1615.0
15,compact,0.25,1616.0
15,hybrid,0.15384615384615385,1616.0
15,compact,0.034482758620689655,1617.0
15,hybrid,0.07142857142857142,1617.0
15,compact,0.2,1618.0
15,hybrid,0.15384615384615385,1618.0
15,compact,0.36363636363636365,1619.0
15,hybrid,0.30434782608695654,1619.0
15,compact,0.36363636363636365,1620.0
15,hybrid,0.36363636363636365,1620.0
15,compact,0.15384615384615385,1621.0
15,hybrid,0.2,1621.0
15,compact,0.36363636363636365,1622.0
15,hybrid,0.36363636363636365,1622.0
15,compact,0.5789473684210527,1623.0
15,hybrid,0.5789473684210527,1623.0
15,compact,0.2,1624.0
15,hybrid,0.36363636363636365,1624.0
15,compact,0.25,1625.0
15,hybrid,0.25,1625.0
15,compact,0.034482758620689655,1626.0
15,hybrid,0.15384615384615385,1626.0
15,compact,0.1111111111111111,1627.0
15,hybrid,0.07142857142857142,1627.0
15,compact,0.36363636363636365,1628.0
15,hybrid,0.36363636363636365,1628.0
15,compact,0.30434782608695654,1629.0
15,hybrid,0.36363636363636365,1629.0
15,compact,0.30434782608695654,1630.0
15,hybrid,0.42857142857142855,1630.0
15,compact,0.42857142857142855,1631.0
15,hybrid,0.5789473684210527,1631.0
15,compact,0.30434782608695654,1632.0
15,hybrid,0.25,1632.0
15,compact,0.2,1633.0
15,hybrid,0.25,1633.0
15,compact,0.1111111111111111,1634.0
15,hybrid,0.15384615384615385,1634.0
15,compact,0.25,1635.0
15,hybrid,0.25,1635.0
15,compact,0.2,1636.0
15,hybrid,0.30434782608695654,1636.0
15,compact,0.42857142857142855,1637.0
15,hybrid,0.36363636363636365,1637.0
15,compact,0.36363636363636365,1638.0
15,hybrid,0.36363636363636365,1638.0
15,compact,0.5,1639.0
15,hybrid,0.36363636363636365,1639.0
15,compact,0.36363636363636365,1640.0
15,hybrid,0.30434782608695654,1640.0
15,compact,0.30434782608695654,1641.0
15,hybrid,0.25,1641.0
15,compact,0.30434782608695654,1642.0
15,hybrid,0.25,1642.0
15,compact,0.25,1643.0
15,hybrid,0.36363636363636365,1643.0
15,compact,0.1111111111111111,1644.0
15,hybrid,0.36363636363636365,1644.0
15,compact,0.25,1645.0
15,hybrid,0.30434782608695654,1645.0
15,compact,0.25,1646.0
15,hybrid,0.36363636363636365,1646.0
15,compact,0.2,1647.0
15,hybrid,0.2,1647.0
15,compact,0.42857142857142855,1648.0
15,hybrid,0.5,1648.0
15,compact,0.30434782608695654,1649.0
15,hybrid,0.36363636363636365,1649.0
15,compact,0.25,1650.0
15,hybrid,0.42857142857142855,1650.0
15,compact,0.36363636363636365,1651.0
15,hybrid,0.30434782608695654,1651.0
15,compact,0.36363636363636365,1652.0
15,hybrid,0.25,1652.0
15,compact,0.7647058823529411,1653.0
15,hybrid,0.5789473684210527,1653.0
15,compact,0.2,1654.0
15,hybrid,0.30434782608695654,1654.0
15,compact,0.30434782608695654,1655.0
15,hybrid,0.25,1655.0
15,compact,0.15384615384615385,1656.0
15,hybrid,0.30434782608695654,1656.0
15,compact,0.15384615384615385,1657.0
15,hybrid,0.15384615384615385,1657.0
15,compact,0.30434782608695654,1658.0
15,hybrid,0.5,1658.0
15,compact,0.7647058823529411,1659.0
15,hybrid,0.7647058823529411,1659.0
15,compact,0.25,1660.0
15,hybrid,0.25,1660.0
15,compact,0.30434782608695654,1661.0
15,hybrid,0.36363636363636365,1661.0
15,compact,0.15384615384615385,1662.0
15,hybrid,0.25,1662.0
15,compact,0.1111111111111111,1663.0
15,hybrid,0.25,1663.0
15,compact,0.1111111111111111,1664.0
15,hybrid,0.36363636363636365,1664.0
15,compact,0.2,1665.0
15,hybrid,0.2,1665.0
15,compact,0.2,1666.0
15,hybrid,0.15384615384615385,1666.0
15,compact,0.42857142857142855,1667.0
15,hybrid,0.30434782608695654,1667.0
15,compact,0.2,1668.0
15,hybrid,0.30434782608695654,1668.0
15,compact,0.2,1669.0
15,hybrid,0.2,1669.0
15,compact,0.36363636363636365,1670.0
15,hybrid,0.36363636363636365,1670.0
15,compact,0.30434782608695654,1671.0
15,hybrid,0.30434782608695654,1671.0
15,compact,0.25,1672.0
15,hybrid,0.30434782608695654,1672.0
15,compact,0.36363636363636365,1673.0
15,hybrid,0.5,1673.0
15,compact,0.30434782608695654,1674.0
15,hybrid,0.30434782608695654,1674.0
15,compact,0.034482758620689655,1675.0
15,hybrid,0.30434782608695654,1675.0
15,compact,0.25,1676.0
15,hybrid,0.15384615384615385,1676.0
15,compact,0.36363636363636365,1677.0
15,hybrid,0.36363636363636365,1677.0
15,compact,0.15384615384615385,1678.0
15,hybrid,0.2,1678.0
15,compact,0.30434782608695654,1679.0
15,hybrid,0.36363636363636365,1679.0
15,compact,0.6666666666666666,1680.0
15,hybrid,0.5789473684210527,1680.0
15,compact,0.30434782608695654,1681.0
15,hybrid,0.30434782608695654,1681.0
15,compact,0.2,1682.0
15,hybrid,0.36363636363636365,1682.0
15,compact,0.42857142857142855,1683.0
15,hybrid,0.42857142857142855,1683.0
15,compact,0.36363636363636365,1684.0
15,hybrid,0.25,1684.0
15,compact,0.15384615384615385,1685.0
15,hybrid,0.30434782608695654,1685.0
15,compact,0.36363636363636365,1686.0
15,hybrid,0.36363636363636365,1686.0
15,compact,0.42857142857142855,1687.0
15,hybrid,0.5789473684210527,1687.0
15,compact,0.25,1688.0
15,hybrid,0.36363636363636365,1688.0
15,compact,0.5,1689.0
15,hybrid,0.36363636363636365,1689.0
15,compact,0.30434782608695654,1690.0
15,hybrid,0.5,1690.0
15,compact,0.36363636363636365,1691.0
15,hybrid,0.42857142857142855,1691.0
15,compact,0.25,1692.0
15,hybrid,0.30434782608695654,1692.0
15,compact,0.30434782608695654,1693.0
15,hybrid,0.30434782608695654,1693.0
15,compact,0.15384615384615385,1694.0
15,hybrid,0.875,1694.0
15,compact,0.25,1695.0
15,hybrid,0.25,1695.0
15,compact,0.42857142857142855,1696.0
15,hybrid,0.30434782608695654,1696.0
15,compact,0.30434782608695654,1697.0
15,hybrid,0.5,1697.0
15,compact,0.42857142857142855,1698.0
15,hybrid,0.5,1698.0
15,compact,0.42857142857142855,1699.0
15,hybrid,0.42857142857142855,1699.0
15,compact,0.42857142857142855,1700.0
15,hybrid,0.5,1700.0
15,compact,0.2,1701.0
15,hybrid,0.2,1701.0
15,compact,0.25,1702.0
15,hybrid,0.30434782608695654,1702.0
15,compact,0.30434782608695654,1703.0
15,hybrid,0.25,1703.0
15,compact,0.42857142857142855,1704.0
15,hybrid,0.5789473684210527,1704.0
15,compact,0.30434782608695654,1705.0
15,hybrid,0.2,1705.0
15,compact,0.42857142857142855,1706.0
15,hybrid,0.42857142857142855,1706.0
15,compact,0.30434782608695654,1707.0
15,hybrid,0.25,1707.0
15,compact,0.30434782608695654,1708.0
15,hybrid,0.42857142857142855,1708.0
15,compact,0.5789473684210527,1709.0
15,hybrid,0.5,1709.0
15,compact,0.42857142857142855,1710.0
15,hybrid,0.36363636363636365,1710.0
15,compact,0.36363636363636365,1711.0
15,hybrid,0.30434782608695654,1711.0
15,compact,0.30434782608695654,1712.0
15,hybrid,0.5,1712.0
15,compact,0.5789473684210527,1713.0
15,hybrid,0.42857142857142855,1713.0
15,compact,0.5789473684210527,1714.0
15,hybrid,0.5,1714.0
15,compact,0.1111111111111111,1715.0
15,hybrid,0.36363636363636365,1715.0
15,compact,0.25,1716.0
15,hybrid,0.30434782608695654,1716.0
15,compact,0.25,1717.0
15,hybrid,0.30434782608695654,1717.0
15,compact,0.6666666666666666,1718.0
15,hybrid,0.42857142857142855,1718.0
15,compact,0.30434782608695654,1719.0
15,hybrid,0.36363636363636365,1719.0
15,compact,0.36363636363636365,1720.0
15,hybrid,0.42857142857142855,1720.0
15,compact,0.36363636363636365,1721.0
15,hybrid,0.42857142857142855,1721.0
15,compact,0.42857142857142855,1722.0
15,hybrid,0.5789473684210527,1722.0
15,compact,0.30434782608695654,1723.0
15,hybrid,0.30434782608695654,1723.0
15,compact,0.30434782608695654,1724.0
15,hybrid,0.42857142857142855,1724.0
15,compact,0.1111111111111111,1725.0
15,hybrid,0.07142857142857142,1725.0
15,compact,0.42857142857142855,1726.0
15,hybrid,0.42857142857142855,1726.0
15,compact,0.30434782608695654,1727.0
15,hybrid,0.30434782608695654,1727.0
15,compact,0.30434782608695654,1728.0
15,hybrid,0.30434782608695654,1728.0
15,compact,0.25,1729.0
15,hybrid,0.36363636363636365,1729.0
15,compact,0.30434782608695654,1730.0
15,hybrid,0.25,1730.0
15,compact,0.1111111111111111,1731.0
15,hybrid,0.25,1731.0
15,compact,0.30434782608695654,1732.0
15,hybrid,0.30434782608695654,1732.0
15,compact,0.30434782608695654,1733.0
15,hybrid,0.5789473684210527,1733.0
15,compact,0.5,1734.0
15,hybrid,0.42857142857142855,1734.0
15,compact,0.36363636363636365,1735.0
15,hybrid,0.30434782608695654,1735.0
15,compact,0.25,1736.0
15,hybrid,0.30434782608695654,1736.0
15,compact,0.42857142857142855,1737.0
15,hybrid,0.5,1737.0
15,compact,0.5789473684210527,1738.0
15,hybrid,0.36363636363636365,1738.0
15,compact,0.2,1739.0
15,hybrid,0.25,1739.0
15,compact,0.30434782608695654,1740.0
15,hybrid,0.30434782608695654,1740.0
15,compact,0.2,1741.0
15,hybrid,0.2,1741.0
15,compact,0.25,1742.0
15,hybrid,0.36363636363636365,1742.0
15,compact,0.2,1743.0
15,hybrid,0.5,1743.0
15,compact,0.7647058823529411,1744.0
15,hybrid,0.875,1744.0
15,compact,0.42857142857142855,1745.0
15,hybrid,0.5,1745.0
15,compact,0.36363636363636365,1746.0
15,hybrid,0.42857142857142855,1746.0
15,compact,0.25,1747.0
15,hybrid,0.2,1747.0
15,compact,0.36363636363636365,1748.0
15,hybrid,0.30434782608695654,1748.0
15,compact,0.2,1749.0
15,hybrid,0.42857142857142855,1749.0
15,compact,0.5,1750.0
15,hybrid,0.5789473684210527,1750.0
15,compact,0.15384615384615385,1751.0
15,hybrid,0.42857142857142855,1751.0
15,compact,0.42857142857142855,1752.0
15,hybrid,0.5789473684210527,1752.0
15,compact,0.15384615384615385,1753.0
15,hybrid,0.1111111111111111,1753.0
15,compact,0.30434782608695654,1754.0
15,hybrid,0.1111111111111111,1754.0
15,compact,0.42857142857142855,1755.0
15,hybrid,0.36363636363636365,1755.0
15,compact,0.30434782608695654,1756.0
15,hybrid,0.25,1756.0
15,compact,0.30434782608695654,1757.0
15,hybrid,0.42857142857142855,1757.0
15,compact,0.1111111111111111,1758.0
15,hybrid,0.2,1758.0
15,compact,0.36363636363636365,1759.0
15,hybrid,0.30434782608695654,1759.0
15,compact,0.30434782608695654,1760.0
15,hybrid,0.36363636363636365,1760.0
15,compact,0.36363636363636365,1761.0
15,hybrid,0.30434782608695654,1761.0
15,compact,0.25,1762.0
15,hybrid,0.30434782608695654,1762.0
15,compact,0.30434782608695654,1763.0
15,hybrid,0.30434782608695654,1763.0
15,compact,0.30434782608695654,1764.0
15,hybrid,0.42857142857142855,1764.0
15,compact,0.2,1765.0
15,hybrid,0.30434782608695654,1765.0
15,compact,0.30434782608695654,1766.0
15,hybrid,0.42857142857142855,1766.0
15,compact,0.30434782608695654,1767.0
15,hybrid,0.36363636363636365,1767.0
15,compact,0.36363636363636365,1768.0
15,hybrid,0.2,1768.0
15,compact,0.2,1769.0
15,hybrid,0.36363636363636365,1769.0
15,compact,0.6666666666666666,1770.0
15,hybrid,0.42857142857142855,1770.0
15,compact,0.36363636363636365,1771.0
15,hybrid,0.36363636363636365,1771.0
15,compact,0.42857142857142855,1772.0
15,hybrid,0.36363636363636365,1772.0
15,compact,0.30434782608695654,1773.0
15,hybrid,0.15384615384615385,1773.0
15,compact,0.30434782608695654,1774.0
15,hybrid,0.30434782608695654,1774.0
15,compact,0.15384615384615385,1775.0
15,hybrid,0.1111111111111111,1775.0
15,compact,0.42857142857142855,1776.0
15,hybrid,0.5,1776.0
15,compact,0.36363636363636365,1777.0
15,hybrid,0.42857142857142855,1777.0
15,compact,0.36363636363636365,1778.0
15,hybrid,0.42857142857142855,1778.0
15,compact,0.30434782608695654,1779.0
15,hybrid,0.5,1779.0
15,compact,0.25,1780.0
15,hybrid,0.30434782608695654,1780.0
15,compact,0.5789473684210527,1781.0
15,hybrid,0.5789473684210527,1781.0
15,compact,0.5,1782.0
15,hybrid,0.5,1782.0
15,compact,0.1111111111111111,1783.0
15,hybrid,0.36363636363636365,1783.0
15,compact,0.25,1784.0
15,hybrid,0.30434782608695654,1784.0
15,compact,0.2,1785.0
15,hybrid,0.42857142857142855,1785.0
15,compact,0.2,1786.0
15,hybrid,0.25,1786.0
15,compact,0.2,1787.0
15,hybrid,0.25,1787.0
15,compact,0.25,1788.0
15,hybrid,0.30434782608695654,1788.0
15,compact,0.42857142857142855,1789.0
15,hybrid,0.5789473684210527,1789.0
15,compact,0.5789473684210527,1790.0
15,hybrid,0.5,1790.0
15,compact,0.25,1791.0
15,hybrid,0.5,1791.0
15,compact,0.15384615384615385,1792.0
15,hybrid,0.30434782608695654,1792.0
15,compact,0.42857142857142855,1793.0
15,hybrid,0.36363636363636365,1793.0
15,compact,0.25,1794.0
15,hybrid,0.42857142857142855,1794.0
15,compact,0.2,1795.0
15,hybrid,0.2,1795.0
